InvoiceNo,InvoiceTotal
547412,288.05
547790,628.15
547801,554.1799999999998
C547808,-19.75
547842,343.03000000000003
547877,165.83
544460,302.36999999999983
545004,741.26
545021,371.39000000000004
C545421,-2.5
545815,328.8
546101,188.64000000000004
C546270,-9.9
C546320,-14.25
546388,2676.1300000000015
C546548,-3.4
547028,447.50000000000006
547079,267.17999999999995
C547231,-2.95
544456,542.15
544603,634.2
545301,794.0600000000001
545570,166.04
545992,123.35
546911,337.71
547023,833.1000000000001
547253,687.1499999999999
547385,1194.3700000000003
547664,273.9800000000001
544406,413.22
C544576,-149.16
544823,900.0199999999999
545042,845.1
545427,9.95
545835,117.54999999999998
C546948,-116.84
547094,922.0999999999997
547415,25.5
544097,1683.8999999999996
C544608,-1.65
544642,139.8
544774,220.53000000000003
545347,76.32000000000001
545895,2092.33
546308,0.0
546326,583.3
546632,76.32000000000001
546973,461.51999999999987
547076,446.15
C544080,-43.8
545596,265.0
546120,79.92
546398,516.4200000000001
546523,52.199999999999996
546526,285.0
547420,345.9199999999999
547882,538.9999999999999
544037,920.3299999999998
544180,233.42000000000002
544443,136.0
544601,528.27
545433,207.50000000000003
C545997,-37.25
546008,1572.6500000000008
546009,328.37
C546777,-2.12
547105,305.52
547488,270.1499999999999
547569,556.9399999999999
547870,173.76999999999998
544681,1537.9100000000017
545001,317.38
545024,304.73
545219,0.0
545521,76.1
545644,1920.48
546023,0.0
C546210,-2.1
546305,232.42999999999995
546654,503.62999999999994
546659,242.4
547100,536.78
547707,585.0
544165,308.78
544316,640.1400000000001
544652,479.76000000000005
545435,183.0
545597,50.150000000000006
546015,534.4200000000001
C546211,-2.55
546983,795.7499999999999
547046,146.87
547391,70.80000000000001
C547409,-18.0
547567,442.47
547671,62.379999999999995
C547807,-4.3
C543992,-18.0
544467,298.3799999999999
544468,910.78
544571,834.2200000000005
545431,374.0
545464,1749.5700000000008
545562,0.0
545652,50.8
546631,300.0
C546680,-29.0
547550,335.72
547572,251.20999999999998
547817,17.549999999999997
C544424,-23.1
544670,181.13000000000005
544909,1991.26
C545510,-25.8
545543,727.5999999999999
C545773,-15.2
545996,983.1600000000003
546306,1587.2300000000016
546464,734.4399999999999
546508,184.5
547049,330.49999999999994
547056,87.8
547083,247.24999999999997
547340,362.0
547704,0.0
C544054,-869.55
544156,296.49999999999994
545401,0.0
545725,162.85
545905,197.0
546622,108.1
C547855,-6.75
544936,1295.3999999999999
545018,302.86
545221,521.0999999999999
545692,510.69999999999993
C546162,-180.0
547233,315.9
547645,197.89999999999998
547699,0.0
547722,357.9100000000001
547811,194.92000000000002
547102,1005.1
C544553,-3.75
544754,312.41
545054,402.4699999999999
545060,406.73999999999984
545333,1734.5200000000007
C545520,-2.95
546532,140.0
546757,282.3
547063,2449.79
547490,265.02
547518,1320.0
547534,0.0
547554,79.6
547655,418.17999999999995
544112,375.78000000000003
544932,307.20000000000005
545061,14.95
545466,1396.0
C546241,-11.700000000000001
546444,7.35
547560,0.0
547812,5513.32
547839,649.7800000000001
545545,187.10999999999999
545581,733.78
C545841,-22.5
546843,592.18
547331,0.0
547389,292.46999999999997
547690,335.32000000000005
544087,344.6899999999998
544157,399.22
C544318,-2.1
544475,45.0
C544831,-13.5
545002,278.28000000000003
545059,277.1700000000001
545152,306.84000000000003
C545689,-5.640000000000001
546316,182.7
546829,62.85
C546859,-555.9
547036,380.4000000000001
547387,1085.99
547599,0.0
547820,141.72
547884,665.2800000000002
546909,220.60000000000005
C544559,-27.900000000000002
C544897,-12.75
545337,234.35000000000002
C546125,-17.700000000000003
546401,21.9
546787,398.97999999999996
547062,224.49
547209,2340.05
547380,214.2800000000001
547532,0.0
547772,231.77000000000004
544182,328.4000000000001
544302,166.60000000000002
C544433,-1.25
545752,431.28
546132,358.5
C546173,-2.9
546212,3500.5000000000005
546261,139.79000000000002
C546400,-23.8
547334,346.70000000000005
547648,37.5
544399,256.0
544839,596.79
545073,626.6499999999999
C546208,-18.4
546310,330.59999999999997
546374,10.0
546420,129.46
547029,405.0
547659,286.25
547694,40.5
544036,188.7
544155,306.0
544473,305.15999999999997
C544829,-2.95
544921,400.80000000000007
545299,4.95
C545886,-222.59
546146,0.0
546406,1429.9100000000005
546766,52.8
546998,177.84
547384,18.0
C547502,-17.099999999999998
547506,0.0
547795,171.8
544328,100.5
544453,149.55
544611,30.240000000000002
544648,324.05
544917,296.24999999999994
C545502,-19.5
C545508,-5.9
545910,237.35999999999996
546386,157.65000000000003
546789,10065.0
547025,3.75
547068,392.99999999999994
544159,621.69
544469,100.30000000000001
546465,360.24000000000007
546552,271.5
546927,1175.44
547052,171.75
C547859,-9.75
544093,363.36
544439,358.8
544673,825.0400000000001
C544830,-13.41
545429,150.82999999999998
545560,0.0
545759,806.05
545875,0.0
C546191,-24.5
546635,221.19000000000005
546648,1794.430000000001
546742,704.5
546988,282.12
547332,0.0
C547791,-19.9
544101,142.85
544153,254.19000000000003
C544635,-15.0
544806,317.73
544929,310.92
545149,251.9
545571,602.6099999999999
546753,309.46
C547208,-114.8
547375,512.1300000000001
547379,498.32000000000005
547519,320.0
C544902,-4.9
545047,182.8
545377,122.07000000000002
545820,40.2
546011,367.20000000000005
546430,142.0
546624,422.53999999999996
546688,175.3
546761,432.20000000000005
547006,10.15
547051,138.68
C547676,-21.9
544060,156.0
544463,535.32
545084,441.91999999999996
C545330,-376.5
545630,332.4
545896,61.58999999999999
546303,8.62
C546559,-15.0
546916,50.25000000000001
C547582,-11.25
543998,264.6
544065,262.44
544283,1131.4599999999998
544343,0.0
544900,295.15000000000003
545057,299.14000000000004
545317,580.4099999999999
545716,912.6899999999998
546026,0.0
546666,0.0
547085,124.08000000000001
547428,327.24999999999994
547546,291.84000000000003
547577,513.8400000000001
547691,364.84
544075,3506.2399999999993
544280,228.27000000000004
544301,147.33
544308,347.1
544795,432.29000000000025
544896,25.5
544933,1012.82
545067,258.40000000000003
545340,1375.2399999999996
546384,826.07
546999,683.4200000000001
547171,151.45000000000002
547247,440.29
544207,634.6699999999998
544277,114.05000000000001
C544279,-4.95
544352,298.73
544354,77.27999999999999
544634,307.25
544699,172.79999999999998
544791,322.24
545288,1390.06
545470,137.10000000000002
545897,1762.2200000000018
546369,67.5
546397,153.75000000000003
547248,1891.3900000000015
547522,0.0
544055,301.59999999999997
545043,202.09999999999997
545078,899.9599999999999
545234,256.85
545326,34.75
545552,0.0
C545678,-2.5
546562,317.56
546992,4666.44
547001,357.12
547843,51.0
544042,91.20000000000002
544066,181.5
544197,105.5
545667,1397.7500000000011
C545724,-107.9
546005,794.41
546279,4.25
C546395,-1.25
546411,1919.0400000000002
546646,138.28
547080,113.5
C547193,-6.95
547508,378.0
546189,300.54
547419,1649.58
C544425,-4.65
C545040,-3.0
C545833,-25.25
545865,2597.4
546090,660.3400000000001
546147,0.0
546275,209.94
546402,156.6
546679,283.7299999999999
547035,282.28000000000003
547541,495.0
547549,283.03
544324,15.9
544677,450.78000000000014
C544814,-30.19
545183,314.9
545718,315.59999999999997
547335,0.0
547373,450.5
547525,0.0
547809,185.1
547813,0.0
544169,348.57000000000005
545237,133.25
545646,38.0
545648,96.8
C545834,-2.95
545909,639.6399999999999
545980,277.17
546555,696.8500000000001
546876,0.84
C546889,-12.3
547364,29.1
547552,723.4599999999999
547597,0.0
547821,960.0
547222,175.10000000000002
544470,603.42
545530,2114.71
545676,246.76000000000002
546251,576.0999999999999
546781,473.81999999999994
546896,2398.2000000000035
547030,371.79999999999995
547875,612.3799999999999
544062,784.74
C544300,-1.65
544768,490.5999999999999
C545329,-463.8
C545846,-12.75
546007,1273.2600000000007
546088,298.0
546133,984.8799999999998
546149,0.0
546255,245.51999999999995
546672,0.0
546769,859.0100000000003
C546868,-8.5
547395,0.0
547706,2278.8
544449,138.83
544579,0.0
545311,155.0
545568,1799.3800000000008
545899,74.7
547570,137.35
547874,215.7
545304,498.15
545416,603.1699999999998
545661,829.8500000000001
C545892,-17.55
546116,764.5799999999996
546412,70.28999999999999
547061,226.29999999999998
547095,332.6000000000001
C547187,-14.39
544400,1092.4299999999998
544799,131.72
545310,17.67
546100,342.58
546424,119.72000000000001
546462,208.79999999999998
546521,679.5
547512,584.5
547667,483.30000000000007
545343,162.3
545668,532.13
545715,786.2299999999997
545822,17.9
C545852,-34.8
546033,15.9
546124,0.0
547867,609.9500000000002
544462,540.9399999999998
544676,141.48000000000005
545034,179.35
545663,162.07999999999998
545764,294.1700000000001
545901,1031.37
546029,17.700000000000003
546121,155.45
546129,0.0
546368,280.67
546419,157.56
546569,1477.5599999999997
547337,0.0
547357,493.10999999999996
547509,310.79999999999995
C547574,-15.9
545069,240.6
545339,462.99999999999994
545467,105.44999999999999
C545671,-76.64999999999999
546164,547.35
546235,115.57000000000001
546253,130.26000000000002
546731,961.5599999999998
C546854,-30.13
546861,381.78
547093,300.52
C547241,-6.8
C547852,-10.5
544076,75.0
545402,0.0
545561,0.0
545685,126.02000000000001
546784,633.0999999999999
546873,326.04
547004,321.75
547038,211.5
547358,918.8300000000002
547646,0.0
547702,415.45000000000005
C544118,-19.799999999999997
544186,1449.8800000000003
544445,560.15
544591,560.4700000000001
545074,306.7
545223,34.0
545469,345.85
545512,124.68
545657,877.3099999999997
C545673,-53.1
545719,1656.15
545902,250.0
546159,223.95
546534,571.0600000000001
547670,380.3899999999999
544199,244.68
544440,645.56
C544653,-17.4
C544674,-2.1
C544780,-26.150000000000002
545686,137.9
546407,0.0
546442,207.3
546655,411.24
546888,1273.8899999999999
547041,300.0
547330,0.0
C547798,-74.10000000000001
547810,35.17
545156,209.32000000000002
546182,366.53000000000003
546404,127.2
546682,352.59999999999997
546774,581.8900000000002
C547235,-17.9
547785,878.0200000000002
544556,185.4
544789,499.6999999999999
544940,455.27999999999986
545419,374.6399999999998
546083,38.98
546375,0.0
546436,126.70000000000002
546663,7.12
C546978,-72.5
547092,226.21
547226,110.65
547565,333.00000000000006
547595,0.0
544331,15.0
544454,173.91
544703,0.0
544815,224.90999999999997
545592,369.95
546250,282.92999999999995
547017,113.35
547088,304.90000000000003
547350,657.6799999999998
547644,418.17999999999995
544147,10.82
C544422,-10.2
544651,1972.7
545083,103.65
C545679,-1.25
545684,279.8
545915,329.08
C546022,-15.0
546434,357.06999999999994
546980,462.1999999999999
547593,0.0
547788,2526.98
C547851,-4.199999999999999
547221,200.29000000000002
544102,255.65999999999997
544108,779.1
544278,1019.4200000000005
544777,726.8299999999998
544812,1806.730000000002
544939,141.79999999999998
544999,381.6
545533,475.44000000000005
545574,122.7
545579,387.31
545656,99.0
C546131,-60.349999999999994
546741,99.0
C546904,-23.550000000000004
547494,207.79999999999998
544482,659.28
545345,382.0999999999999
545564,0.0
547040,62.7
547106,614.8500000000003
544355,968.3
C544414,-7.5
544646,373.73999999999995
545213,190.70000000000002
545398,1463.4700000000005
C545504,-14.4
C545836,-11.049999999999999
546690,148.5
546754,384.0
546828,71.4
C546885,-8.5
547362,3221.88
544110,184.17999999999998
544152,144.0
C544171,-19.65
544319,110.98
544598,981.5099999999996
544836,310.71000000000004
545182,154.98999999999998
545690,427.0299999999996
545790,17.0
546378,578.0199999999999
546543,174.85999999999987
546556,309.02000000000004
546732,139.35000000000002
C546930,-30.45
547611,0.0
544081,855.9999999999999
544083,303.57
544187,257.85
544340,152.4
544459,752.14
544824,2639.3800000000015
C545476,-30.38
545526,225.9
545546,0.0
546021,0.0
546145,0.0
546437,371.22999999999996
546466,370.5299999999999
C546496,-12.73
546691,306.64
C546997,-167.43
547109,347.35
544554,0.0
544931,1340.3199999999997
545557,249.84
545704,215.55
546853,73.5
546985,111.95
547397,500.95000000000005
547399,567.6899999999998
547444,247.60000000000002
544058,230.14999999999998
544089,1195.5600000000002
544189,133.0
544311,175.04000000000002
545158,584.3499999999999
C545639,-10.95
545999,1195.95
546103,304.5
546246,789.8999999999999
546364,190.51999999999992
546486,377.88
546846,128.49
547195,788.9100000000001
547203,265.63000000000005
544161,398.7899999999999
544203,479.1
544935,544.0300000000002
544996,287.58000000000004
C545003,-17.1
545165,109.95000000000002
545854,580.79
546237,333.08000000000004
546874,251.51999999999998
547514,396.87000000000006
547623,543.2199999999999
547639,154.95000000000002
547663,628.2800000000001
544044,181.79999999999998
544178,388.05
544299,414.00000000000006
544307,161.28000000000003
C544587,-5575.28
545079,102.89999999999999
C545516,-76.3
545580,378.21000000000004
546156,232.6
544100,254.44000000000005
544183,786.8399999999999
544198,84.0
544200,250.0
544333,16.48
544342,0.0
544407,15.0
544636,35.400000000000006
545016,68.4
545414,838.8000000000001
545461,401.45000000000005
545505,482.81000000000006
545575,515.3800000000001
546108,382.8600000000001
546524,110.84
547347,0.0
547374,284.2299999999998
547386,1504.9100000000017
C547848,-1.95
544046,0.0
C544413,-35.400000000000006
544749,151.55
544833,769.2399999999999
545080,301.90999999999997
546527,149.4
546950,340.75
547084,94.65
547674,187.2
547879,83.16000000000001
545187,109.8
545222,200.10000000000002
545738,75.6
546105,268.51
546230,397.55
C546323,-23.05
547529,0.0
547787,409.5
544452,177.68
C544609,-6.300000000000001
545053,321.2300000000001
545191,240.25
545341,1642.5
C545439,-15.0
C545446,-43.39
545710,90.6
545912,325.1
546030,118.5
546113,146.18000000000004
C546325,-1687.17
546788,209.84999999999997
546882,401.31
546944,567.44
547000,323.3
C547237,-40.56
547841,520.13
544323,1429.0700000000015
544905,116.19999999999997
545049,109.85
545180,200.72
C545884,-537.83
546154,500.0
546160,3277.24
546171,130.56
546849,101.35000000000002
547861,353.3
547401,198.02
545050,375.16999999999996
545085,928.0800000000004
545554,0.0
C545824,-17.85
546036,240.10000000000002
C546081,-12.600000000000001
546422,288.71000000000004
546919,241.44000000000003
546920,845.3199999999999
547503,77.3
547873,218.33999999999997
544192,17.700000000000003
544281,373.98
544700,271.67999999999995
545226,1943.3999999999994
545424,3.8
545465,114.84
545664,463.6300000000001
546018,0.0
546020,0.0
546875,1017.6800000000002
546912,474.1899999999999
546925,464.7
546933,498.79
547687,356.3
547871,277.4299999999999
544685,666.8899999999999
544899,190.93
545087,513.45
C545532,-85.0
546544,454.08000000000004
C546647,-10.75
546770,115.09
546863,676.2
547497,776.2299999999998
547505,0.0
547724,102.69999999999999
544109,112.45000000000002
C544174,-1.25
544326,20.75
C544427,-5.95
C544560,-6.8
C544589,-5258.77
544694,411.01999999999987
544766,542.0899999999997
545103,11.9
C546362,-12.75
547072,76.72
547513,313.44999999999993
547576,95.76
544035,821.1
C544038,-53.5
544572,558.5899999999999
544660,590.0300000000001
544778,452.9099999999998
C545033,-2548.8
545430,306.7
C545452,-9.3
545460,281.43
545705,217.2
545916,278.13
547521,197.05
545295,762.5
C545307,-41.7
C545509,-4.25
545645,17.549999999999997
546163,146.23000000000002
546522,373.84000000000003
C547054,-15.899999999999999
547349,313.77000000000004
547684,762.8900000000001
544678,254.12
544834,0.0
545318,556.3199999999999
545812,638.6499999999999
546657,5.1
547363,0.0
544633,131.8
545038,67.23000000000002
545082,421.59999999999997
545327,417.19999999999993
546240,0.0
C546278,-20.7
546421,301.04000000000013
546763,112.85
547407,21.25
547491,133.48999999999998
547537,249.5
547566,27.0
547583,562.3199999999999
547695,176.38
547762,83.14
543989,14022.919999999998
544798,187.65000000000003
544846,169.33
544937,351.55999999999995
544969,299.8
C546170,-9.25
546321,310.0
546329,1687.17
546418,109.57999999999998
C546664,-29.95
547792,9.9
544129,434.6
544691,723.6299999999999
544776,2695.090000000001
545039,373.6499999999999
545163,216.04999999999998
545294,313.58
545883,147.95
C546897,-10.850000000000001
C547836,-98.55
544107,173.05
544654,113.44000000000001
544693,94.0
544943,929.2200000000001
545687,508.44999999999993
C546080,-12.75
546169,660.0
C546773,-34.0
547366,215.05
547708,11343.199999999999
544293,326.39
545224,182.7
C545537,-9.15
545906,1120.9299999999996
546079,188.25
546545,118.05000000000003
546633,163.2
546636,137.90000000000003
546848,18.15
546850,653.5700000000003
C546879,-87.36
547200,188.72999999999996
547618,0.0
544181,519.08
544663,426.6
544945,847.3800000000001
C545436,-18.25
545524,191.95000000000005
546034,309.6400000000001
544069,255.60000000000002
544348,0.0
544942,365.1
545170,170.04999999999995
545322,580.57
546780,3978.9899999999993
C547368,-1.95
547563,227.32000000000002
547846,194.04999999999998
544041,375.56000000000006
544565,306.0
544686,7.8
544825,305.7
545028,264.7
545426,276.65999999999997
545993,421.09000000000003
546024,0.0
546091,1576.36
C546234,-17.700000000000003
546856,372.6399999999999
547075,986.7500000000002
544163,37.5
C544507,-76.64999999999999
544649,0.0
C545531,-9.95
C545677,-258.9
545827,24.45
546152,0.0
546429,371.36999999999995
546662,95.0
547071,239.85
547202,248.19999999999993
C547408,-21.25
547485,366.02
547501,59.400000000000006
547553,36.4
547561,358.90000000000003
C547661,-7.9
544792,1329.3599999999997
544819,69.59
544847,101.19
545334,272.05000000000007
545349,172.60000000000002
545653,935.54
546082,221.4
546161,122.39999999999999
546373,712.8499999999999
546728,290.0
547154,600.0
547393,14.25
544817,344.0
545217,1420.780000000001
545702,136.77
545851,108.97999999999999
545991,896.71
546301,93.18
547328,0.0
C547376,-2.55
547381,201.39
C547853,-13.75
544104,81.6
544298,790.8599999999998
544390,162.70000000000002
544912,303.21999999999997
545032,476.8
545325,329.34000000000003
545566,0.0
545665,164.39999999999998
546150,0.0
546377,121.17000000000002
546678,565.54
546782,232.40000000000003
547070,205.13
547411,33.9
547832,3962.06
547860,549.68
544597,262.9299999999999
544606,165.0
545587,282.73999999999995
546136,1659.0699999999995
546312,16.95
546972,1750.62
547002,315.18
547517,326.5
C547711,-7.95
547403,0.0
544688,312.55
544906,528.3199999999999
C545277,-1.25
545315,231.06
545549,0.0
546000,72.0
547007,1.25
547020,368.36
C547228,-2.1
547717,17.4
544411,341.7
544484,1159.4700000000003
544658,425.91999999999996
545688,635.17
545698,225.14
546650,431.36000000000007
546922,904.2600000000001
544105,424.85
545412,597.81
545638,235.91000000000003
545696,229.99999999999997
546372,349.20000000000005
546639,309.34
546765,147.71
547338,0.0
547539,193.60000000000002
544672,3211.7000000000003
545075,319.90000000000003
545871,134.9
C546204,-11.8
546383,312.9299999999999
546441,446.80000000000007
547053,499.84
547134,169.72999999999996
548542,198.20000000000002
548998,0.0
549160,0.0
C549913,-17.4
550469,178.41
550617,376.0
C550672,-179.0
550831,171.20000000000005
551692,0.0
551990,68.0
552172,640.0
552191,58.900000000000006
552215,0.0
552238,185.31
552277,354.7999999999999
547938,433.9
547949,198.89999999999998
548267,180.38000000000002
548707,127.84000000000002
C548738,-30.599999999999998
549130,275.1
549510,0.0
549718,252.53
549752,50.0
549907,313.79999999999995
549941,81.6
C550614,-20.14
551351,4390.560000000002
551726,593.52
551902,99.6
C552015,-1.65
C552019,-2.95
552193,243.51999999999995
548017,357.25
548410,413.4
548545,423.54999999999995
548725,134.0
548734,183.4
548792,215.00999999999993
549614,293.23999999999995
549789,611.9100000000001
C549930,-15.05
549932,124.8
549936,514.05
C550770,-9.540000000000001
551391,385.2
551548,446.62000000000006
551848,5.1
547991,30.0
548165,577.93
548198,351.0099999999999
548687,828.3999999999999
549008,0.0
549032,0.0
549327,0.0
C549540,-15.9
550057,129.09000000000003
550479,695.3300000000002
551176,8.100000000000001
551437,152.79999999999998
551444,0.0
551523,53.1
551704,0.0
552283,109.80000000000001
549426,0.0
549694,36.199999999999996
549979,31.0
550054,171.1
C551180,-79.91999999999999
547962,330.51
548209,0.0
548746,50.0
548901,26.460000000000004
548980,0.0
549719,183.85
549728,112.86000000000001
550311,102.44000000000001
550437,192.33
C550611,-23.700000000000003
550635,423.36
550641,17.11
C550809,-3.75
550908,0.0
551652,338.24
551658,481.64
552038,3869.1800000000007
547970,4.95
548308,417.74999999999994
548359,493.92
549189,229.3
549526,431.78
549546,705.56
549846,0.0
550164,301.42
C550176,-14.93
550297,321.82999999999987
550301,345.04999999999995
550316,314.45
C550349,-10.95
C550646,-14.399999999999999
551165,81.6
551168,0.0
C551659,-7.38
C548155,-45.900000000000006
C548463,-380.8
548638,0.0
548649,210.0
549375,0.0
549467,194.75000000000003
549918,267.96000000000004
549944,240.0
C550455,-14.25
550921,597.82
551145,107.10000000000001
C551179,-3.5999999999999996
551583,0.0
547957,0.0
548551,364.80000000000007
548568,283.21000000000004
548641,577.2
549176,0.0
549277,97.70000000000003
549325,609.74
551250,261.24
551290,207.50000000000003
551717,257.8600000000001
551993,99.21000000000001
552174,15.600000000000001
548098,0.0
548331,427.1500000000002
548673,291.44
548801,375.44999999999993
549248,54.519999999999996
549332,0.0
549448,306.18000000000006
550007,527.0
550153,0.0
550274,344.40000000000003
550328,175.27
C550808,-13.100000000000001
548744,313.29
548940,81.6
548997,0.0
549042,0.0
549555,180.39999999999998
549909,293.96
550284,142.16000000000003
550523,267.91
551415,78.6
551578,0.0
551883,306.72
C551999,-9.95
552310,155.68000000000004
C548513,-20.4
548648,1534.3
548663,863.5399999999998
548913,1136.3
549309,215.34000000000003
549550,157.59999999999997
550928,0.0
551448,0.0
551951,633.0
552139,162.24
C552212,-19.8
547969,250.76000000000002
548149,0.0
548559,206.7
548733,583.87
548735,435.56
549036,0.0
549157,0.0
549344,0.0
549433,149.89999999999998
550001,387.29
C550177,-3.3
C550181,-330.34000000000003
550516,89.55
550531,35.400000000000006
550778,439.33
551016,765.85
551576,21.599999999999998
552063,4.199999999999999
548512,136.60000000000002
549353,117.6
549444,375.0
549529,0.0
C549530,-6.22
549967,490.05000000000007
550106,228.42000000000004
550214,689.6999999999999
550264,339.2
550496,1779.0900000000008
550541,1407.9300000000012
551536,4.2
551823,261.95
551992,442.96
552045,365.83000000000004
552285,350.9000000000002
547916,0.0
549427,0.0
C549580,-29.849999999999998
549832,246.04000000000008
550330,63.36
550521,424.64
550900,682.38
551218,167.92
551514,94.45
547888,588.0
C548375,-34.0
548547,226.85
548558,257.22999999999996
C548577,-933.92
549135,0.0
549159,0.0
549715,165.71
549848,0.0
550031,642.0
550817,132.03
552009,30.249999999999993
552039,4655.849999999997
552282,364.2299999999999
548367,1337.78
548490,624.8000000000001
548983,114.64000000000001
549115,1722.0199999999993
549171,0.0
549287,40.41
550674,244.8
551288,31.8
551443,0.0
C551510,-415.00000000000006
552168,226.89999999999998
552278,199.11
548000,0.0
548215,355.12000000000006
548652,135.0
549417,79.80000000000001
549711,485.30999999999995
549828,25.080000000000002
550120,278.5
C551336,-4.25
551461,0.0
551702,494.84999999999997
551965,0.0
551976,809.4
552006,4.16
552052,0.0
547994,0.0
548169,2106.46
548191,1385.130000000002
548492,212.99999999999997
C549050,-18.200000000000003
549177,0.0
549261,580.5799999999998
C549532,-7.06
549961,25.5
550242,65.28
550362,635.0
550796,128.41
550952,0.0
551286,397.02
551520,153.85999999999999
552032,67.94999999999999
552053,186.89999999999998
552220,0.0
552284,321.9
552286,205.37000000000003
548510,216.12
548534,269.62
548552,239.75000000000003
548613,35.28
548654,348.68
549319,129.45
549465,0.0
550663,36.0
551172,111.76
551272,29.880000000000003
551857,326.8999999999999
C548411,-162.24
549255,305.95
C549269,-28.9
549554,480.34
549574,329.04999999999995
C549897,-7.95
550488,273.71
550675,267.7
551177,18.5
548971,184.84000000000003
548981,594.0
549016,35.400000000000006
549179,0.0
549557,108.42
549983,157.29000000000002
550829,293.20000000000005
C551061,-1.45
551143,103.30000000000001
551345,692.3599999999999
551985,149.97000000000003
552169,115.15
C552173,-50.400000000000006
552202,165.85000000000002
548461,142.51000000000002
548917,215.89999999999998
549172,0.0
C549753,-27.85
550389,212.33999999999997
550632,151.29999999999998
550798,290.4
550914,1701.5000000000002
551543,134.8
551574,0.0
551895,89.4
552134,550.12
548409,1937.0600000000004
548499,133.47
548889,0.0
549154,311.59999999999997
549278,168.46
549572,191.86
550619,150.3
550764,103.15
550833,24.75
C551509,-51.0
551673,0.0
552121,261.36
552180,430.4600000000001
552268,426.8399999999999
548154,465.70000000000005
C548374,-15.05
548491,375.34999999999997
549020,282.88
549561,239.49000000000004
549943,122.91
C550933,-678.03
551085,535.97
C551388,-25.200000000000003
551416,23.8
551455,0.0
551734,465.99
551958,263.24
552055,327.96000000000004
552061,1264.08
547917,0.0
549453,0.0
549461,0.0
550016,899.1899999999999
550321,124.98
547985,413.69999999999993
548171,963.01
548208,314.1
549839,101.79999999999998
550930,0.0
551423,98.00999999999999
552228,0.0
552236,529.7
548996,104.30000000000001
549014,226.05999999999997
549029,0.0
C549051,-33.9
549318,247.95
549451,318.06999999999994
549575,173.95000000000005
549926,725.76
550473,192.68000000000006
550526,347.48999999999995
550999,205.7
548567,270.09999999999997
548657,8.8
548895,5.15
549002,0.0
549587,475.87999999999994
550539,144.35000000000002
550773,395.79
550901,257.89
550981,0.0
551315,304.16
551350,438.0
552276,282.47999999999996
548501,106.81
550502,0.0
550786,60.0
550972,99.62999999999998
C551018,-37.25
551137,172.74999999999997
551436,222.47000000000003
552291,406.1
548016,35.04
549149,0.0
549247,277.6
549522,528.93
549566,110.55000000000001
549687,299.1
549841,3.3
549934,110.1
549940,1357.6300000000003
550352,225.72
550495,202.88
551279,172.79999999999998
552060,76.32000000000001
547920,116.40999999999998
548196,118.55
549059,198.91000000000005
549298,314.59999999999997
549850,44.550000000000004
C550463,-19.65
550649,25.5
550976,0.0
551349,371.4
551390,259.45
C551508,-31.5
551716,5.95
551858,128.01000000000002
548170,280.85
548199,287.04
548379,0.0
C548456,-57.6
549033,0.0
549099,229.26999999999992
549245,144.85999999999996
549838,96.0
C549895,-51.0
549935,0.0
C550027,-49.3
550130,503.3300000000001
550265,81.4
550317,346.4
550939,385.69
550974,173.46
551005,674.5399999999997
551054,437.97999999999996
C551712,-2.95
552253,187.98000000000002
548227,0.0
C548467,-21.8
548871,91.47999999999999
C549452,-1867.86
550138,162.35000000000002
550342,391.66999999999996
550408,501.84
550464,484.2499999999999
550838,121.11
551124,291.9
551534,810.5600000000001
551894,64.95000000000002
552214,0.0
552244,29.890000000000004
552299,114.05000000000001
548565,413.88
548698,259.6000000000001
550287,138.79000000000002
551651,8.5
551870,194.30000000000004
552242,62.68
552247,21.39
547939,127.5
C547968,-2.07
548315,303.32
548861,304.25
548985,105.0
549102,303.95
549300,768.83
550202,760.1
550303,232.48000000000002
550666,469.19000000000005
550783,454.24
550950,0.0
551691,0.0
C552043,-5.1
552251,22.139999999999997
552298,236.46000000000006
549132,0.0
549923,193.62000000000003
550520,309.56
550643,35.96
550947,0.0
551554,0.0
552181,1484.4
552262,862.5300000000003
552266,282.85
548178,504.6099999999999
548505,922.3399999999998
548732,535.3400000000001
549034,0.0
549151,0.0
549937,328.54999999999995
549977,171.06
550471,1599.8500000000001
551192,414.1199999999999
551320,0.0
551869,418.20000000000005
551981,897.5999999999999
552011,138.85000000000002
548204,209.29999999999998
548366,0.0
C548724,-15.9
548970,1155.0
549027,5424.0
549047,112.41
549262,269.8299999999999
549682,269.95
549985,1103.7300000000005
C550009,-57.6
550980,0.0
551278,323.0
C552190,-10.08
549368,110.79999999999997
549740,520.8
550133,0.0
550440,269.65999999999997
550500,1984.6300000000017
C551175,-4.95
551334,5.9
551888,51.0
C552024,-9.9
552243,84.49000000000001
547895,113.14
547936,56.05
548404,1169.9500000000003
548500,204.78000000000003
549428,453.0
549489,0.0
549741,383.65000000000003
550636,1098.3900000000003
550801,212.5
550920,110.1
551181,600.8999999999999
C551646,-10.5
551720,76.65
552227,0.0
552250,3.3
552274,236.1
548010,2527.94
C548015,-50.699999999999996
548358,836.7899999999998
C548625,-11.9
548899,825.96
549004,0.0
C549039,-7.5
549456,0.0
549553,147.06000000000003
549667,744.4100000000002
549826,440.4999999999999
549836,180.85000000000002
550006,242.38999999999996
550815,0.0
551146,59.0
551193,228.14999999999995
552196,138.19
552252,251.75
552279,312.4
549144,0.0
549462,0.0
